,hq
1258,0.682688414535492
1259,0.6852334165025792
1260,0.68829517780157
1261,0.6890306809174844
1262,0.6922691128703576
1263,0.695423383438287
1264,0.6984992944367894
1265,0.6998309272867346
1266,0.6998048458059581
1267,0.6998882278057988
1268,0.6983053776026743
1269,0.6964648489241516
1270,0.6954791319979425
1271,0.6949161001065061
1272,0.6929732535055938
1273,0.6908317410327716
1274,0.6880693077262352
1275,0.6845040133963801
1276,0.6809473691556717
1277,0.6775925172798054
1278,0.673121313651348
1279,0.6689625574844533
1280,0.6640325732989615
1281,0.6597128929126846
1282,0.6558067225291879
1283,0.6486627586491774
1284,0.6426441195144768
1285,0.6385364467056736
1286,0.6358721747924274
1287,0.632870993226446
1288,0.628529452056975
1289,0.6205397532227623
1290,0.6150650699917523
1291,0.6085294252592738
1292,0.5991136291537507
1293,0.5893225443823786
1294,0.5816925069062042
1295,0.5731420939545067
1296,0.5640288529814117
1297,0.5541226078951
1298,0.5465769788613281
1299,0.5386034357119023
1300,0.53101293131222
1301,0.5237607581307553
1302,0.5166483045834757
1303,0.508867369078358
1304,0.5018763076313288
1305,0.4958393678192282
1306,0.4901194322381233
1307,0.4839124363954855
1308,0.47908636186096054
1309,0.47469105464578143
1310,0.4695754883026342
1311,0.4655677596300861
1312,0.4617178037489774
1313,0.45680257643216665
1314,0.4519030756635331
1315,0.44766406533131464
1316,0.4438519384326457
1317,0.43944168447102855
1318,0.4351722516923117
1319,0.4303815033683949
1320,0.42652832834086923
1321,0.4224583729766186
1322,0.41804461520853864
1323,0.413733983171416
1324,0.4089805879467624
1325,0.4044242899141268
1326,0.3998679528429898
1327,0.39618491111283666
1328,0.3912219182793493
1329,0.38659722280298614
1330,0.38291377513632474
1331,0.37913050705003143
1332,0.3752580464821105
1333,0.37111236825970334
1334,0.36704123183018117
1335,0.3635030190443151
1336,0.3604544097086316
1337,0.3572532571453312
1338,0.3564971496782568
1339,0.3541613760498369
1340,0.35065614060676303
1341,0.34774775037230354
1342,0.3438053919848029
1343,0.33948809663282525
1344,0.33551732439350884
1345,0.331964435741694
1346,0.3283608410113931
1347,0.32522223018957164
1348,0.3222906784778395
1349,0.31989614507597053
1350,0.3170979896215905
1351,0.31454326664504845
1352,0.3120150174746708
1353,0.309633213892737
1354,0.3078117511227289
1355,0.30543528879453213
1356,0.30333593419566385
1357,0.3012347207036841
1358,0.2996621225361404
1359,0.2978792848006945
1360,0.2969439285465858
1361,0.2962620948553428
1362,0.29434179628745366
1363,0.29250960121889025
1364,0.29091726188765626
1365,0.2889330901789164
1366,0.28891298801617893
1367,0.2869581583294115
1368,0.28519492937140356
1369,0.2831608454954584
1370,0.2806386093789661
1371,0.2776649111008946
1372,0.275117799069581
1373,0.27251760960147914
1374,0.26918873086120365
1375,0.26602038257436683
1376,0.2633373778081948
1377,0.2603508361153496
1378,0.25849437503462974
1379,0.25587288224203614
1380,0.25389234063060856
1381,0.25119447384046684
1382,0.2492497387481575
1383,0.24562990148939656
1384,0.2425631922287754
1385,0.23895157167772635
1386,0.2360197586447838
1387,0.2327562034177038
1388,0.23003495981222638
1389,0.22656887490816993
1390,0.22334907715709226
1391,0.2196021383966346
1392,0.21604320937086446
1393,0.21310650875831608
1394,0.21127857866188127
1395,0.20913280485216468
1396,0.20790408627681944
1397,0.20594628724415773
1398,0.20480981784746408
1399,0.20275592012489932
1400,0.20147784948375827
1401,0.19904357683834417
1402,0.19817976940417664
1403,0.19411020540359253
1404,0.1915251648369145
1405,0.18759033435345165
1406,0.18379387362926286
1407,0.18026783889884646
1408,0.17886626297376226
1409,0.17489850768976042
1410,0.17314106722260253
1411,0.17281434475522903
1412,0.1713591366909917
1413,0.17109572406158696
1414,0.17158362855715165
1415,0.16772310806344257
1416,0.16824720760799766
1417,0.16993684155273858
1418,0.17242648374494168
1419,0.17560857927749748
1420,0.18146530304680836
1421,0.18635242740020233
1422,0.19195134560120256
1423,0.1995924445656436
1424,0.20541784830940527
1425,0.2107435238411366
1426,0.2166349597574484
1427,0.222080519426731
1428,0.22690688133938394
1429,0.2349432502959143
1430,0.24011783641093246
1431,0.2461228700990949
1432,0.25210769603966054
1433,0.2580682204534506
1434,0.26477777397745084
1435,0.27117218090368184
1436,0.2798084393923416
1437,0.2882627828675602
1438,0.2973009194202209
1439,0.3047967383215098
1440,0.31322791363247854
1441,0.32212548007462466
1442,0.3296103310307031
1443,0.33458245074213266
1444,0.3399441128858622
1445,0.34582545787441443
1446,0.3532112662868381
1447,0.36069859523070485
1448,0.36972514052647276
1449,0.37747410493349465
1450,0.38788077209548766
1451,0.4005341635350191
1452,0.4145636121009016
1453,0.42806284160021785
1454,0.44471350710046265
1455,0.4585990791498939
1456,0.4699913309761296
1457,0.48302560103033254
1458,0.4972014679918146
1459,0.5080749816793073
1460,0.5186734710190521
1461,0.5328231027682943
1462,0.5467735752660813
1463,0.5596769994882024
1464,0.5697648294756179
1465,0.5802346298417932
1466,0.5925125643045032
1467,0.6034444966592633
1468,0.616586508365944
1469,0.626566271815186
1470,0.6346257367575427
1471,0.6396354199381412
1472,0.6421800680790649
1473,0.6450096749194958
1474,0.6469589985431621
1475,0.6522211203140866
1476,0.6570185434987322
1477,0.6622413662547421
1478,0.6647700306152747
1479,0.6656000869071433
1480,0.6674777557424687
1481,0.6735157126445727
1482,0.6757786370032038
1483,0.6743184264277363
1484,0.675073419659709
1485,0.6734015659972671
1486,0.6731092536433819
1487,0.670575937449597
1488,0.6740730179371064
1489,0.6802782548711396
1490,0.6871432411570827
1491,0.690629984793968
1492,0.6937161911334997
1493,0.6938058009441754
1494,0.6949659214334527
1495,0.6995376135970026
1496,0.7041598688034258
1497,0.7043450851169616
1498,0.7054637924709491
1499,0.7083974205331451
1500,0.7112724842719359
1501,0.7105122252188855
1502,0.7132466527146314
1503,0.7162335822508591
1504,0.7182537395782479
1505,0.7182945322106882
1506,0.7190340314636267
1507,0.7182759157916264
1508,0.7161777413205899
1509,0.7132159997632341
1510,0.7123653277763046
1511,0.7111425965500887
1512,0.7119406885792309
1513,0.7138651109917115
1514,0.7140344905985992
1515,0.714597086165556
1516,0.7152679724926737
1517,0.7143685909829888
1518,0.7137375129267378
1519,0.7135990085563255
1520,0.7124557155960655
1521,0.7106028979245761
1522,0.7052211037013675
1523,0.7016121646370903
1524,0.6986521782950307
1525,0.6952809946211187
1526,0.6910362008305895
1527,0.6878386294568907
1528,0.6844453004137105
1529,0.681593587424471
1530,0.6786375038208992
1531,0.6765955509302617
1532,0.6759318075928259
1533,0.6764727065881863
1534,0.6773222056150382
1535,0.6782127013165296
1536,0.6786607743021102
1537,0.6775131705401377
1538,0.6771058881034274
1539,0.6781584619590405
1540,0.6792020976477849
1541,0.6822948736406859
1542,0.6838312845524357
1543,0.6867021828531606
1544,0.6899272938029076
1545,0.693771238185256
1546,0.6968289165174758
1547,0.7000402837192233
1548,0.7001098874020832
1549,0.7008706717343374
1550,0.7025421618363354
1551,0.7029269535643692
1552,0.7014028380778016
1553,0.6962581446861208
1554,0.6934495098862136
1555,0.6870292916858424
1556,0.6808824774904488
1557,0.67371474477089
1558,0.666134856042166
1559,0.6597570631160216
1560,0.6510329112573139
1561,0.6399856185576035
1562,0.629924352694076
1563,0.6190783306343673
1564,0.6074237765957047
1565,0.5963608668262098
1566,0.5831930451514724
1567,0.5676586363599924
1568,0.5545194987145925
1569,0.5405253354259262
1570,0.5277607414319385
1571,0.5149629890764073
1572,0.5015177198236144
1573,0.488231640167169
1574,0.47655820536638654
1575,0.4659099745090796
1576,0.45638926379135697
1577,0.4477993707870588
1578,0.4392065085905172
1579,0.4332147129630364
1580,0.42685680467507264
1581,0.42099471011080253
1582,0.41319975390140096
1583,0.40687375278559434
1584,0.40044686658818807
1585,0.3935576816824589
1586,0.38770648070445257
1587,0.3824922559050598
1588,0.3785948529223854
1589,0.37455552891525035
1590,0.3700636970928228
1591,0.36578788369920767
1592,0.36125924395992187
1593,0.35701826670330805
1594,0.3529469458498625
1595,0.3498373371153242
1596,0.3463046040634175
1597,0.34414783102368124
1598,0.34179015488928133
1599,0.33957229830039976
1600,0.33662074428539596
1601,0.3335035303050222
1602,0.32928771377132626
1603,0.32553746119460325
1604,0.31929617266042
1605,0.31522551394236586
1606,0.3100744058448139
1607,0.3019947500628966
1608,0.29728362435823386
1609,0.2939303572684609
1610,0.29081680585098685
1611,0.2889157539591444
1612,0.28705029918332736
1613,0.284183996899463
1614,0.2806688184277207
1615,0.2787443090392038
1616,0.2776153282209584
1617,0.2746007675223572
1618,0.27342177718538246
1619,0.274044902029202
1620,0.274162537047836
1621,0.27346276622725724
1622,0.2706972400216107
1623,0.26972000427500176
1624,0.2675722058939868
1625,0.264000053679642
1626,0.2608917061066509
1627,0.2563956291338287
1628,0.25196723996680037
1629,0.24813716349166912
1630,0.24355418971310153
1631,0.23935541120465662
1632,0.2362125306125463
1633,0.23498800937164147
1634,0.23598230570701126
1635,0.23825286943190413
1636,0.24086217336339497
1637,0.24466389526549465
1638,0.2500027542038918
1639,0.25351295563583753
1640,0.2572316615800652
1641,0.259196498428513
1642,0.2646761927200788
1643,0.2702554740580634
1644,0.2682614243570837
1645,0.268325081281179
1646,0.26693809313083683
1647,0.25732942029710326
1648,0.25528525536273833
1649,0.26113151229758297
1650,0.2638673447130849
1651,0.2632912186323953
1652,0.2611365849602922
1653,0.25961032478957274
1654,0.25740711475206896
1655,0.2549931932073341
1656,0.25105189770974745
1657,0.24782393710572417
1658,0.24376711059217637
1659,0.2412912253000897
1660,0.23808974912819483
1661,0.2368247218859876
1662,0.2381846546189727
1663,0.23789439670182025
1664,0.2420120947728601
1665,0.24709273575540247
1666,0.254283262233182
1667,0.2627511121654323
1668,0.2675142200218308
1669,0.274555489207968
1670,0.28354316776677463
1671,0.28993794900257175
1672,0.29744441675604405
1673,0.30239442187917037
1674,0.3081178296154337
1675,0.313726411378382
1676,0.3166502801361531
1677,0.31760002495993217
1678,0.3049300199304142
1679,0.2993934200600692
1680,0.2942351717860334
1681,0.2904123672308341
1682,0.2862838305260596
1683,0.28083675247604656
1684,0.27287098877038163
1685,0.26961980633634786
1686,0.255697522891513
1687,0.2470232749752562
1688,0.23129144101451152
1689,0.22038844802907298
1690,0.20092498769973335
1691,0.18601512073022716
1692,0.18003885620012136
1693,0.17431954101464725
1694,0.17656930831069859
1695,0.17872038232043802
1696,0.18420172810071467
1697,0.16781256928322966
1698,0.17985461701524316
1699,0.1946879832492392
1700,0.2112171461040407
1701,0.22379118467432904
1702,0.23828170261680803
1703,0.25534095204354706
1704,0.2762170501938987
1705,0.27517481592064813
1706,0.2859801782442883
1707,0.2835711958914145
1708,0.2864249646027834
1709,0.292802601739884
1710,0.29617463285698004
1711,0.319079039862296
1712,0.3244285691401577
1713,0.3290870229477322
1714,0.3536212371329347
1715,0.36598666081584813
1716,0.38355816486740946
1717,0.3930352774173386
1718,0.41140194448948736
1719,0.43689704045532446
1720,0.46657652437594643
1721,0.49755384965205973
1722,0.510653715387017
1723,0.5417819950792104
1724,0.5694672029639072
1725,0.5905887947582856
1726,0.6104154161479823
1727,0.6307278068112847
1728,0.6508674885889034
1729,0.671553229665579
1730,0.686611564595893
1731,0.700235823846209
1732,0.7093017036702567
1733,0.7161264792432998
1734,0.7199823005620414
1735,0.7283052658718396
1736,0.7375897191327104
1737,0.7451045029677927
1738,0.7487306866571757
1739,0.7508482709046794
1740,0.7531308180633863
1741,0.761485837603054
1742,0.766127935818923
1743,0.7730651376482988
1744,0.7860639653891803
1745,0.7918122975106269
1746,0.7967736822672833
1747,0.8016770444139422
1748,0.7993771565844532
1749,0.8044793411045762
1750,0.8126844240614043
1751,0.8133559844804824
1752,0.8228203674973916
1753,0.8289747366208878
1754,0.8285137498223283
1755,0.8311279492351198
1756,0.8339546981696707
1757,0.836521419944181
1758,0.8381737359250881
1759,0.8362681843293666
1760,0.8320232715951056
1761,0.8286369084879469
1762,0.8245909129990591
1763,0.812767661867447
1764,0.8091090272134593
1765,0.8069642280343856
1766,0.8057708424829846
1767,0.8017693626678929
1768,0.8000613595022743
1769,0.796445847724329
1770,0.7921841816275308
1771,0.7894732568822577
1772,0.7845544878990675
1773,0.7779313884007693
1774,0.7723840810607884
1775,0.7666761968822955
1776,0.7646628285142996
1777,0.761082413408811
1778,0.7595351985041232
1779,0.7574639920593461
1780,0.7607327477170229
1781,0.7618835581975661
1782,0.7597540885880101
1783,0.7588879656219316
1784,0.7548956065781467
1785,0.7476953104221988
1786,0.7460182683829786
1787,0.7412042763316596
1788,0.74003119167253
1789,0.7374102592058275
1790,0.7369438131139271
1791,0.7364874730818717
1792,0.7332970158471347
1793,0.728066949301023
1794,0.722993100352929
1795,0.7178397039331965
1796,0.7159074093868658
1797,0.7132321682868535
1798,0.7113809770616171
1799,0.7061484013931858
1800,0.6978632905513028
1801,0.6915631867362764
1802,0.682404143929593
1803,0.6749954925062301
1804,0.6694248397818242
1805,0.6629953878821366
1806,0.6553780187022614
1807,0.6482246286407265
1808,0.6416740673897355
1809,0.635853864167285
1810,0.6300256539021929
1811,0.6227657956117935
1812,0.6194572452923244
1813,0.6165093973904907
1814,0.6122224712678453
1815,0.6097620202049926
1816,0.6061739851266633
1817,0.6035129259304682
1818,0.6022969837112504
1819,0.6021902986183456
1820,0.6027510166005458
1821,0.603989154608193
1822,0.6063416991938323
1823,0.6073838753640771
1824,0.6103862904614554
1825,0.6127204062668906
1826,0.614986076084713
1827,0.6173576860626969
1828,0.6192972491432778
1829,0.6199215091330229
1830,0.6210419755693237
1831,0.6240105137552524
1832,0.625799185437113
1833,0.6265867677092067
1834,0.6266111139675941
1835,0.6253000449453149
1836,0.6237198179189084
1837,0.6232404075240293
1838,0.6212658512679554
1839,0.6202495422575157
1840,0.6195347531370524
1841,0.6179243249991808
1842,0.617048236465965
1843,0.6166001572171542
1844,0.6154496284191117
1845,0.6165995684280733
1846,0.6170910857409379
1847,0.6158163317489611
1848,0.614288889353999
1849,0.6118033823830701
1850,0.6097303827607434
1851,0.6080614429510472
1852,0.6066207082892511
1853,0.6050566652518371
1854,0.6042023104945129
1855,0.6047728960524984
1856,0.6055229033799783
1857,0.6051196737032083
1858,0.6047862423902475
1859,0.6029305323343193
1860,0.6022691455287378
1861,0.6021014704206717
1862,0.5984404211716094
1863,0.5975250179453044
1864,0.5975263351033531
1865,0.598706706394551
1866,0.598978525177825
1867,0.600104510702866
1868,0.6016471599147928
1869,0.6021230783269232
1870,0.6031697237745195
1871,0.6040824703915085
1872,0.6041801940075817
1873,0.6039037498816697
1874,0.6042105235674629
1875,0.6048801670396073
1876,0.604726624293808
1877,0.6010092069510438
1878,0.5945373006968981
1879,0.5886896685790554
1880,0.5829006332939721
1881,0.576282796737172
1882,0.5707760599820456
1883,0.5647907234761795
1884,0.5588403369054417
1885,0.5518680403429431
1886,0.5451464642779733
1887,0.5382320841242606
